"Tabela 651 - INPC - Variação acumulada no ano, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de agosto/1999 até junho/2006)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"4401.Tecidos e armarinho";"-1,53";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"4401001.Tecido";"-2,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"4401002.Artigos de armarinho";"1,88";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"4401005.Acortinado (mosquiteiro)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5.Transportes";"1,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"51.Transportes";"1,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101.Transporte público";"-0,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101001.Ônibus urbano";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101002.Táxi";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101004.Trem";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101006.Ônibus intermunicipal";"-0,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101007.Ônibus interestadual";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101009.Ferry-boat";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101010.Passagem aérea";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101011.Metrô";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101012.Ônibus internacional";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101022.Barco";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5101026.Transporte escolar";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102.Veículo próprio";"0,60";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102001.Automóvel novo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102004.Emplacamento e licença";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102005.Seguro voluntário de veículo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102007.Óleo lubrificante";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102009.Acessórios e peças";"0,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102010.Pneu e câmara-de-ar";"1,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102011.Conserto de automóvel";"2,51";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102013.Estacionamento";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102015.Pedágio";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102020.Compra de automóvel usado";"-0,19";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102030.Som para veículo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102037.Pintura de veículo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102053.Motocicleta";"1,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5102054.Camioneta";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5104.Combustíveis (veículos)";"6,35";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5104001.Gasolina";"5,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5104002.Etanol";"26,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"5104003.Óleo diesel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6.Saúde e cuidados pessoais";"2,05";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"61.Produtos farmacêuticos e óticos";"2,47";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101.Produtos farmacêuticos";"2,46";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101001.Anti-infeccioso e antibiótico";"4,51";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101002.Analgésico e antitérmico";"3,74";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101003.Anti-inflamatório e antirreumático";"1,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101004.Antigripal e antitussígeno";"2,74";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101005.Hepatoprotetor";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101006.Antimicótico e parasiticida";"4,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101007.Antialérgico e broncodilatador";"3,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101009.Gastroprotetor";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101010.Vitamina e fortificante";"0,26";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101011.Anticoncepcional e hormônio";"1,81";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101013.Psicotrópico e anorexígeno";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101014.Hipotensor e hipocolesterolêmico";"0,47";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101016.Material para curativo";"1,45";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101051.Colírio";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6101064.Antidiabético";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6102.Óculos e lentes";"2,86";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6102001.Lente de grau";"-0,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6102002.Armação de óculos";"5,13";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6102003.Óculos sem grau";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6102008.Lente de contato";"-1,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"62.Serviços de saúde";"3,85";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6201.Serviços médicos e dentários";"1,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6201002.Médico";"2,55";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6201003.Dentista";"2,40";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6201005.Aparelho dentário";"1,29";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6201008.Tratamento psicológico e fisioterápico";"-3,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6202.Serviços laboratoriais e hospitalares";"-0,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6202003.Exame de laboratório";"-0,92";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6202004.Hospitalização e cirurgia";"-0,17";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6202006.Eletrodiagnóstico";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6202013.Radiografia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6203.Plano de saúde";"5,02";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6203001.Plano de saúde";"5,02";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"63.Cuidados pessoais";"-0,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301.Higiene pessoal";"-0,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301001.Produto para cabelo";"-0,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301004.Lâmina de barbear";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301006.Creme para pele e bronzeador";"0,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301007.Creme e fio dental";"-0,21";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301010.Produto para unha";"-0,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301011.Perfume";"1,68";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301012.Talco";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301013.Produto para limpeza de pele";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301014.Desodorante";"1,45";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301015.Absorvente higiênico";"0,29";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301016.Sabonete";"-6,69";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301017.Papel higiênico";"0,17";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"6301020.Artigos de maquiagem";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7.Despesas pessoais";"0,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"71.Serviços pessoais";"2,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101.Serviços pessoais";"2,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101001.Costureira";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101004.Tinturaria e lavanderia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101005.Manicure e pedicure";"1,02";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101008.Barbeiro";"4,52";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101009.Cabeleireiro";"4,21";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101010.Empregado doméstico";"-1,13";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101034.Cartório";"4,46";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101036.Despachante";"1,83";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101038.Serviço funerário";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101051.Alfaiate";"1,55";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101076.Serviço bancário";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7101090.Conselho de classe";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"72.Recreação, fumo e filmes";"-0,13";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201.Recreação";"-0,35";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201001.Cinema";"4,28";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201003.Ingresso para jogo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201006.Clube";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201008.Disco";"-2,35";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201010.Instrumento musical";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201019.Bicicleta";"0,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201020.Alimento para cães";"4,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201023.Brinquedo";"-3,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201051.Teatro";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201052.Aluguel de fita de videocassete";"1,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201053.Fita de vídeo-game";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201054.Boate, danceteria e discoteca";"-5,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201055.Parque de diversões";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201063.Jogos lotéricos";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201066.Aluguel de fita de vídeo-game";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201067.Material de caça e pesca";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201068.Motel";"-0,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201083.Material esportivo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201084.Telesena";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201085.Fita de vídeo gravada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201088.Bingo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201090.Hotel";"6,81";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201093.Fita cassete virgem";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201095.Excursão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7201097.Alimento para animais (exceto cães)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7202.Fumo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7202041.Cigarro";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7203.Fotografia e filmagem";"0,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7203001.Máquina fotográfica";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7203002.Filme e flash descartável";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7203003.Revelação e cópia";"0,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7203004.Filmadora";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"7203006.Fita de vídeo virgem";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8.Educação";"5,45";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"81.Cursos, leitura e papelaria";"5,45";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101.Cursos";"8,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101001.Creche";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101002.Curso pré-escolar";"8,49";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101003.Curso primeiro grau";"9,33";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101004.Curso segundo grau";"7,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101005.Curso terceiro grau";"8,75";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101014.Cursos diversos";"3,68";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101018.Livro didático";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8101024.Livro e revista técnica";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8102.Leitura";"1,58";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8102001.Jornal diário";"1,71";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8102002.Assinatura de jornal";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8102004.Revista não técnica";"2,14";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8102005.Livro não didático";"0,24";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8103.Papelaria";"2,63";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8103001.Caderno";"3,99";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8103002.Fotocópia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"8103014.Artigos de papelaria";"1,79";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"9.Comunicação";"0,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"91.Comunicação";"0,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"9101.Comunicação";"0,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"9101002.Telefone fixo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"9101003.Telefone público";"2,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"9101008.Telefone celular";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"abril 2006";"9101019.Aparelho telefônico";"-0,54";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"Índice geral";"0,19";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1.Alimentação e bebidas";"-1,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"11.Alimentação no domicílio";"-1,72";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101.Cereais, leguminosas e oleaginosas";"8,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101002.Arroz";"-2,74";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101021.Coco-da-baía";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101049.Feijão - manteiga";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101051.Feijão - mulatinho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101052.Feijão - preto";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101053.Feijão - macassar (fradinho)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101064.Feijão - jalo (enxofrão)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101068.Feijão - roxo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101073.Feijão - carioca (rajado))";"26,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101079.Milho em grão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101080.Milho em espiga";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1101082.Amendoim em grão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102.Farinhas, féculas e massas";"-4,60";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102001.Farinha de arroz";"-1,19";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102006.Macarrão";"-5,09";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102008.Fubá de milho";"-4,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102009.Amido de milho";"7,99";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102010.Flocos de milho";"4,51";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102012.Farinha de trigo";"-3,08";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102013.Farinha vitaminada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102016.Flocos de cereais";"-0,53";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102022.Fécula de mandioca";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102023.Farinha de mandioca";"-10,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102028.Cremogema";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102038.Massa para pizza";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102040.Massa para pastel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1102043.Massa para lasanha";"-8,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103.Tubérculos, raízes e legumes";"-10,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103002.Batata-doce";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103003.Batata-inglesa";"-10,91";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103004.Inhame";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103005.Mandioca (aipim)";"0,50";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103017.Abóbora";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103020.Abobrinha";"22,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103021.Chuchu";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103022.Jiló";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103025.Pepino";"16,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103026.Pimentão";"-21,60";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103027.Quiabo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103028.Tomate";"-11,52";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103042.Beterraba";"11,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103043.Cebola";"-17,65";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103044.Cenoura";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1103048.Mandioquinha (batata-aipo)";"-25,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104.Açúcares e derivados";"20,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104003.Açúcar refinado";"30,65";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação acumulada no ano";"maio 2006";"1104004.Açúcar cristal";"-";"%"
